type,rd_percentage,pause,rd_mapped,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,measured_frequency,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-2666,84,30,87,235882.44352178357,90.7917610066308,235818.24405189994,235946.64299166724,3.0,254.92099999999996,0.0,254.921,254.921,236113.63668301096,257.9381095571101
DDR4-2666,84,35,87,236023.3480061289,144.38998479900914,235921.24886874208,236125.4471435157,3.0,254.921,0.0,254.921,254.921,235730.52483753124,254.2456783216789
DDR4-2666,84,40,87,235458.00825488017,0.6521374796911027,235457.54712404602,235458.46938571433,3.0,249.924,0.0,249.924,249.924,235497.58214934904,251.68297435897492
DDR4-2666,84,45,87,235299.7750611296,2.3377374028131506,235298.1220311594,235301.42809109975,3.0,249.924,0.0,249.924,249.924,235338.0781280385,249.9938251748257
DDR4-2666,84,50,87,235121.5770146335,24.434962683140476,235104.29888682225,235138.8551424448,3.0,249.924,0.0,249.924,249.924,235191.72571886916,249.12020279720332
DDR4-2666,84,55,87,234986.86328571307,50.71528419507657,234951.00216434893,235022.7244070772,3.0,249.924,0.0,249.924,249.924,235042.07352251135,248.36324941724996
DDR4-2666,84,60,87,234732.69952448044,14.560079281711912,234722.40399368573,234742.99505527515,3.0,244.927,0.0,244.927,244.927,234838.54353406496,246.60437762237814
DDR4-2666,84,65,87,234700.89294601334,1.0053030997275363,234700.18208937437,234701.6038026523,3.0,244.927,0.0,244.927,244.927,234433.8980571198,245.1483566433572
DDR4-2666,84,70,87,234515.4772241594,36.77914473734228,234489.4704415094,234541.48400680942,3.0,244.927,0.0,244.927,244.927,234151.75934719792,242.8768111888117
DDR4-2666,84,80,87,233789.30586440093,87.40656241297941,233727.5000913985,233851.11163740337,3.0,239.93,0.0,239.93,239.93,233812.70006701327,239.7315477855483
DDR4-2666,84,90,87,233165.7192271683,59.84713623032277,233123.40091130525,233208.03754303136,3.0,234.932,0.0,234.932,234.932,236735.0570582953,241.74712587412643
DDR4-2666,84,100,87,232358.2202041106,197.70585602994143,232218.42105263154,232498.01935558967,3.0,234.932,0.0,234.932,234.932,236796.1585012605,238.07765034965087
DDR4-2666,84,120,87,233769.84496626043,63.34054803896502,233725.05643521802,233814.63349730286,3.0,229.934,0.0,229.934,229.934,232697.18671555037,227.87244522144573
DDR4-2666,84,140,87,232537.63544779664,227.64824402690326,232376.66383072,232698.60706487327,2.97,224.937,0.0,224.937,224.937,225497.53381512503,214.18399766899813
DDR4-2666,84,140,87,232537.63544779664,227.64824402690326,232376.66383072,232698.60706487327,3.0,224.937,,224.937,224.937,216303.84784223593,199.1207156177161
DDR4-2666,84,160,87,193469.17055266467,45.116192181794354,193437.2685872316,193501.07251809773,3.0,159.966,0.0,159.966,159.966,204139.08600699375,182.48474592074632
DDR4-2666,84,180,87,179082.39694688423,21.87768083055723,179066.92709041233,179097.86680335616,3.0,149.969,0.0,149.969,149.969,189543.02589213656,165.55728438228476
DDR4-2666,84,200,87,173214.67033869104,413.7914422540239,172922.07560387623,173507.2650735058,3.0,149.97,0.0,149.97,149.97,173194.7740132807,150.2605920745924
DDR4-2666,84,220,87,163020.04396056003,47.12825437969264,162986.71925230266,163053.3686688174,3.0,144.971,0.0,144.971,144.971,157288.37044774427,138.5170139860143
DDR4-2666,84,260,87,143537.20188986135,103.20206087061781,143464.2270127873,143610.1767669354,3.0,134.975,0.0,134.975,134.975,142876.76090691437,131.18865268065298
DDR4-2666,84,300,87,129553.55894599069,41.7953311436526,129524.00518391708,129583.1127080643,3.0,129.976,0.0,129.976,129.976,130956.4724109917,131.14141025641055
DDR4-2666,84,340,87,115877.92459211148,21.92542023857919,115862.42097878041,115893.42820544254,3.0,124.978,0.0,124.978,124.978,116637.6480766068,127.04013286713315
DDR4-2666,84,380,87,104378.62550295293,76.069587033662,104324.83618211937,104432.4148237865,3.0,124.978,0.0,124.978,124.978,101911.91837655791,123.56795104895131
DDR4-2666,84,450,87,89090.96869501905,11.357265414949556,89082.9378956284,89098.9994944097,3.0,119.979,0.0,119.979,119.979,88707.16194599458,121.31918648018674
DDR4-2666,84,550,87,73561.76662245768,13.957088950848634,73551.89747021491,73571.63577470045,3.0,119.979,0.0,119.979,119.979,77519.8756543353,120.04897902097929
DDR4-2666,84,600,87,67824.28747381568,10.001658603547165,67817.215233194,67831.35971443736,3.0,119.979,0.0,119.979,119.979,68094.17371693635,118.75546853146878
DDR4-2666,84,700,87,58589.320104978695,30.830406292004117,58567.51971562288,58611.12049433451,3.0,119.979,0.0,119.979,119.979,59496.55618323933,117.68335897435924
DDR4-2666,84,800,87,51680.30174889529,6.368231940588673,51675.79872890593,51684.80476888465,3.0,114.98,0.0,114.98,114.98,51647.78626312896,116.5414988344991
DDR4-2666,84,900,87,46185.887181107544,12.265705390960594,46177.21401764956,46194.56034456553,3.0,114.98,0.0,114.98,114.98,44628.44589486407,115.98233100233125
DDR4-2666,84,1000,87,41764.39013698722,18.52596379206225,41751.290302361835,41777.4899716126,3.0,114.98,0.0,114.98,114.98,37833.38740581492,115.1784918414921
DDR4-2666,84,1500,87,28265.590970655365,6.376384118694857,28261.082186205585,28270.099755105144,3.0,114.981,0.0,114.981,114.981,29729.237777741335,115.0854778554781
DDR4-2666,84,2000,87,21423.0262622764,3.891371329585283,21420.274647221137,21425.777877331664,3.0,114.981,0.0,114.981,114.981,21867.180656955847,115.36538694638693
DDR4-2666,84,3000,87,14521.719070899386,4.354253394648634,14518.640148797025,14524.797993001746,3.0,114.981,0.0,114.981,114.981,14584.068001360421,115.40053729603729
DDR4-2666,84,5000,87,8878.943207288568,6.131975242990443,8874.607246012181,8883.279168564954,3.0,114.981,0.0,114.981,114.981,8206.790748174419,114.87626573426573
DDR4-2666,84,40000,87,1209.7923354534755,0.7404910875715537,1209.2687291840455,1210.3159417229056,3.0,114.981,0.0,114.981,114.981,3062.2398346172267,113.47790909090912
DDR4-2666,84,100000,87,541.301101182215,0.7994985157124607,540.7357703602062,541.866432004224,3.0,109.98200000000001,0.0,109.982,109.982,-522.6938020917733,110.89080419580426
DDR4-2666,86,0,88,237135.42070911388,21.35626960342293,237120.31954605645,237150.5218721713,3.0,254.92099999999996,0.0,254.921,254.921,237220.12547064602,255.20050349650364
DDR4-2666,86,5,88,237238.3090794622,76.74488421251101,237184.04225141415,237292.57590751024,3.0,259.918,0.0,259.918,259.918,237204.3571340319,262.7835314685316
DDR4-2666,86,10,88,237108.9192845436,14.235209508361025,237098.85347136864,237118.9850977186,3.0,269.912,0.0,269.912,269.912,237071.62641298474,265.91695337995344
DDR4-2666,86,15,88,237147.4177696441,97.54376736761691,237078.44391027596,237216.3916290122,3.0,269.913,0.0,269.913,269.913,236853.12901807847,265.56756293706303
DDR4-2666,86,20,88,236581.05213346647,43.07707115622814,236550.59204433823,236611.51222259467,3.0,259.918,0.0,259.918,259.918,236580.06065988698,262.702153846154
DDR4-2666,86,25,88,235789.6009842694,91.41839842898716,235724.95841481508,235854.24355372376,3.0,254.921,0.0,254.921,254.921,236283.61704898457,258.28751981352036
DDR4-2666,86,30,88,235909.41366202626,111.39030889093296,235830.64881925102,235988.1785048015,3.0,249.924,0.0,249.924,249.924,236015.40990054765,253.94272727272784
DDR4-2666,86,35,88,235932.13987817068,1.2720261566981848,235931.24041984943,235933.03933649193,3.0,249.924,0.0,249.924,249.924,235804.40095951973,249.9124918414924
DDR4-2666,86,40,88,235809.68289913586,139.47425496295494,235711.0597076506,235908.3060906211,3.0,249.925,0.0,249.925,249.925,235633.67538604204,247.303186480187
DDR4-2666,86,45,88,235429.9314932484,22.690795230538637,235413.88667807038,235445.97630842644,3.0,244.92600000000002,0.0,244.926,244.926,235559.04997822864,245.975186480187
DDR4-2666,86,50,88,235468.02482818387,3.794318537174961,235465.34183981625,235470.70781655147,3.0,244.927,0.0,244.927,244.927,235469.59253615106,244.9267855477861
DDR4-2666,86,55,88,235303.62933337037,24.964073081772344,235285.9770680082,235321.28159873252,3.0,244.927,0.0,244.927,244.927,235332.11416254443,243.8784102564108
DDR4-2666,86,60,88,235075.6112668325,6.6912475846658594,235070.8798402908,235080.34269337423,3.0,239.929,0.0,239.929,239.929,235101.98868440854,241.71160139860194
DDR4-2666,86,65,88,234871.59314740647,92.40755055617194,234806.25114177534,234936.93515303757,3.0,239.929,0.0,239.929,239.929,234693.17121179847,239.31184382284434
DDR4-2666,86,70,88,234538.91539390263,106.69438002229474,234463.4710742744,234614.3597135309,3.0,239.92999999999998,0.0,239.93,239.93,234523.58858237742,238.40344755244806
DDR4-2666,86,80,88,234274.36104951752,12.469248892848352,234265.54395906907,234283.17813996595,3.0,234.932,0.0,234.932,234.932,234119.15591543642,235.56105594405645
DDR4-2666,86,90,88,233207.62801486487,3.0337178842488366,233205.4828523767,233209.77317735302,3.0,229.934,0.0,229.934,229.934,237600.40264731948,236.9360885780891
DDR4-2666,86,100,88,232854.48487055095,48.29529431972655,232820.33494043807,232888.63480066383,3.0,229.93500000000003,0.0,229.935,229.935,236952.87719360896,232.74255944055994
DDR4-2666,86,120,88,233773.41122717565,31.84902502745317,233750.89056560455,233795.93188874674,3.0,229.93500000000003,0.0,229.935,229.935,231726.42606144003,222.12968764568814
DDR4-2666,86,140,88,231383.33463639487,48.962148469194,231348.71316919086,231417.9561035989,2.99,214.942,0.0,214.942,214.942,223349.43487152102,208.149771561772
DDR4-2666,86,140,88,231383.33463639487,48.962148469194,231348.71316919086,231417.9561035989,3.0,214.942,,214.942,214.942,212818.95107684756,192.91172727272772
DDR4-2666,86,160,88,183880.45642717415,162.1845604255776,183765.77462469347,183995.13822965484,3.0,154.968,0.0,154.968,154.968,199482.00376510335,175.79774358974396
DDR4-2666,86,180,88,173185.51605496442,93.44113420070657,173119.44319532934,173251.5889145995,3.0,144.971,0.0,144.971,144.971,183951.00949401828,159.03299067599102
DDR4-2666,86,200,88,168358.46053025126,7.213250913005368,168353.35999161628,168363.56106888625,3.0,144.971,0.0,144.971,144.971,167195.61251827254,144.42343822843856
DDR4-2666,86,220,88,157379.9889986029,103.57007759851555,157306.75389440497,157453.22410280083,3.0,139.973,0.0,139.973,139.973,151429.1502350166,134.83504895104926
DDR4-2666,86,260,88,138635.8987625856,40.35337330994767,138607.3646186744,138664.43290649683,3.0,129.976,0.0,129.976,129.976,137642.4795603088,128.59017249417278
DDR4-2666,86,300,88,125339.91070720743,13.069972504943786,125330.66884101926,125349.1525733956,3.0,129.976,0.0,129.976,129.976,127077.9318770325,129.16055244755273
DDR4-2666,86,340,88,112260.30341170816,32.85750569833091,112237.069646616,112283.53717680032,3.0,124.978,0.0,124.978,124.978,113040.05563052744,126.03802097902127
DDR4-2666,86,380,88,101413.58007832759,23.246253948193665,101397.14249452364,101430.01766213153,3.0,124.978,0.0,124.978,124.978,98321.36731082686,122.95037995338022
DDR4-2666,86,450,88,86807.217102082,4.083876828069442,86804.32936508334,86810.10483908065,3.0,119.979,0.0,119.979,119.979,86080.83127322965,121.73859906759934
DDR4-2666,86,550,88,71941.29973608284,16.151754912411512,71929.87872065623,71952.72075150948,3.0,119.979,0.0,119.979,119.979,76107.28051857179,120.98119347319374
DDR4-2666,86,600,88,66238.64592242584,4.513026841666626,66235.45473054242,66241.83711430925,3.0,119.979,0.0,119.979,119.979,67194.14650404848,119.55958741258766
DDR4-2666,86,700,88,57407.87342262261,19.241456208055826,57394.26765845798,57421.479186787226,2.99,119.979,0.0,119.979,119.979,60580.113159289795,118.66216317016344
DDR4-2666,86,700,88,57407.87342262261,19.241456208055826,57394.26765845798,57421.479186787226,3.0,119.979,,119.979,119.979,54633.54023789364,117.57848484848509
DDR4-2666,86,800,88,50417.22116014651,32.87243400507285,50393.97683914742,50440.465481145606,3.0,114.98,0.0,114.98,114.98,49429.90758173914,116.9609953379956
DDR4-2666,86,900,88,45100.186992556315,1.7924987577933986,45098.91950452941,45101.45448058322,3.0,114.98,0.0,114.98,114.98,43841.84143116324,115.98233100233125
DDR4-2666,86,1000,88,40824.59197407814,6.940015244050718,40819.68464223753,40829.49930591874,3.0,114.98,0.0,114.98,114.98,37225.149623796184,115.1784918414921
DDR4-2666,86,1500,88,27560.44894211908,1.501970175441722,27559.386888822886,27561.510995415276,3.0,114.981,0.0,114.981,114.981,29742.33489955048,115.0854778554781
DDR4-2666,86,2000,88,20869.964874126854,4.9160049993369554,20866.488733655475,20873.44101459823,3.0,114.981,0.0,114.981,114.981,21427.231961145473,115.36538694638693
DDR4-2666,86,3000,88,14106.146049757926,14.477030827416057,14095.909243088414,14116.382856427439,3.0,114.981,0.0,114.981,114.981,13687.846325768733,115.40053729603729
DDR4-2666,86,5000,88,8620.40103106167,2.5626499050030414,8618.588963936036,8622.213098187305,3.0,114.981,0.0,114.981,114.981,7156.970181192715,114.87626573426573
DDR4-2666,86,40000,88,1177.4673784054612,0.07412106091154558,1177.414966900662,1177.5197899102607,3.0,114.981,0.0,114.981,114.981,2467.395715189945,113.47790909090912
DDR4-2666,86,100000,88,534.3899866214665,1.8775567449514239,533.0623535150488,535.7176197278842,3.0,109.98200000000001,0.0,109.982,109.982,251.91511553293094,110.89080419580426
DDR4-2666,88,0,90,236428.36948281847,75.72949853466685,236374.82064086874,236481.91832476816,3.0,259.918,0.0,259.918,259.918,236473.48123173852,260.477090909091
DDR4-2666,88,5,90,236492.68689101454,150.7285363634234,236386.10572083364,236599.26806119544,3.0,259.918,0.0,259.918,259.918,236470.9424878876,262.9232377622378
DDR4-2666,88,10,90,236358.1183756287,178.66331799497698,236231.78433192516,236484.45241933223,3.0,269.912,0.0,269.912,269.912,236305.2670074029,262.6786177156178
DDR4-2666,88,15,90,236115.44563136788,212.5375321279056,235965.1589011436,236265.73236159218,3.0,259.918,0.0,259.918,259.918,236017.1144835869,260.38971095571105
DDR4-2666,88,20,90,235562.5981150642,26.225619519356965,235544.05380166127,235581.14242846717,3.0,254.92099999999996,0.0,254.921,254.921,235647.14460974198,256.70299766899774
DDR4-2666,88,25,90,235134.65804070936,57.416443367518426,235094.05848425257,235175.25759716614,3.0,249.924,0.0,249.924,249.924,235236.0170791711,252.2649580419586
DDR4-2666,88,30,90,234784.55429509457,72.38075303040033,234733.3733737994,234835.73521638976,3.0,244.92600000000002,0.0,244.926,244.926,234843.7454956079,248.11811421911474
DDR4-2666,88,35,90,234502.41047432506,15.319659832587503,234491.57783897195,234513.24310967815,3.0,244.92600000000002,0.0,244.926,244.926,234560.99525405467,244.390587412588
DDR4-2666,88,40,90,234237.08684069873,14.258495443159376,234227.00456188136,234247.16911951613,3.0,244.927,0.0,244.927,244.927,234291.36521064007,242.72477156177212
DDR4-2666,88,45,90,234012.78577619605,115.1608001292441,233931.3547934978,234094.21675889433,3.0,239.929,0.0,239.929,239.929,234113.92980998487,241.39686713286767
DDR4-2666,88,50,90,233940.085959637,52.044136478151785,233903.2851978123,233976.8867214617,3.0,239.929,0.0,239.929,239.929,233983.25199466237,239.8242237762243
DDR4-2666,88,55,90,233837.21735366812,61.484650223881694,233793.74114055594,233880.69356678033,3.0,239.929,0.0,239.929,239.929,233683.75032776673,238.36824941724993
DDR4-2666,88,60,90,233106.63476745418,65.4075398200989,233060.38465250665,233152.88488240167,3.0,234.932,0.0,234.932,234.932,233218.05479594762,235.91035664335718
DDR4-2666,88,65,90,232944.7579623363,41.36203963388074,232915.51058362747,232974.00534104512,3.0,234.932,0.0,234.932,234.932,232283.08232982343,233.75523076923128
DDR4-2666,88,70,90,232062.56698875374,28.372375799151424,232042.50468942776,232082.62928807968,3.0,229.934,0.0,229.934,229.934,231422.23230860868,231.42553846153896
DDR4-2666,88,80,90,230345.0392186417,137.768705113386,230247.6220330207,230442.45640426266,3.0,229.935,0.0,229.935,229.935,230903.43461005558,229.7016993006998
DDR4-2666,88,90,90,229492.95483356528,135.27592991707274,229397.3003061896,229588.60936094096,3.0,224.937,0.0,224.937,224.937,234130.65989493136,230.83199300699354
DDR4-2666,88,100,90,228417.82957197144,51.173483145985855,228381.64445502197,228454.0146889209,3.0,224.937,0.0,224.937,224.937,233439.87916893038,226.6148811188816
DDR4-2666,88,120,90,230717.3332481662,162.65243228548673,230602.32061032063,230832.34588601172,2.98,219.94,0.0,219.94,219.94,228996.66987258836,217.4466550116555
DDR4-2666,88,120,90,230717.3332481662,162.65243228548673,230602.32061032063,230832.34588601172,3.0,219.94,,219.94,219.94,221205.3043017093,205.20265501165545
DDR4-2666,88,140,90,228200.55192345515,182.8237367683089,228071.2760194244,228329.82782748586,2.96,204.946,0.0,204.946,204.946,211084.36324625456,190.8149230769235
DDR4-2666,88,160,90,182929.7457991442,188.58877489336865,182796.39339756145,183063.098200727,3.0,154.968,0.0,154.968,154.968,197647.67442828685,174.91253146853185
DDR4-2666,88,180,90,173807.0967186641,163.01081701441453,173691.83066454646,173922.36277278178,3.0,149.97,0.0,149.97,149.97,181711.6484940101,159.184673659674
DDR4-2666,88,200,90,163705.087621606,83.57237231472355,163645.99303042243,163764.1822127896,3.0,144.971,0.0,144.971,144.971,164209.81435265616,145.74012354312384
DDR4-2666,88,220,90,152951.47685950226,15.266381002609526,152940.68189797114,152962.27182103338,3.0,139.973,0.0,139.973,139.973,147709.3226398485,134.9050909090912
DDR4-2666,88,260,90,133782.90072538273,52.465047176967964,133745.80233474862,133819.9991160168,3.0,129.976,0.0,129.976,129.976,132468.20220746612,129.42899766899797
DDR4-2666,88,300,90,120921.45599295865,54.63662119894154,120882.82206760776,120960.08991830955,3.0,129.976,0.0,129.976,129.976,122563.04021190191,128.4613916083919
DDR4-2666,88,340,90,108640.77585592575,1.0301060701308071,108640.0474609382,108641.50425091328,3.0,124.978,0.0,124.978,124.978,109737.09752016235,124.63969930069959
