type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_percentage_actual_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-3200,6,200,130.7658790877453,0.0037015202598352924,130.76326171766885,130.76849645782173,0.5154639175257731,129.12239515339775,0.0006484597689002794,129.12193662309784,129.12285368369768,120.29702981478773,122.0470172090107
DDR4-3200,6,300,95.3416996862295,0.006976951578015037,95.33676623645667,95.34663313600232,0.5154639175257731,115.41657390377017,0.0278228091540036,115.39690020674573,115.43624760079463,106.29679542592243,99.77082235533577
DDR4-3200,6,340,85.97820729727005,0.020192201524945563,85.96392925464467,85.99248533989541,0.5154639175257731,113.51705926961843,0.00293692303014367,113.51498255142799,113.51913598780887,90.79880560856509,108.63794365407715
DDR4-3200,6,380,78.25842226879618,0.033875196249278816,78.2344688878143,78.28237564977807,0.5154639175257731,112.06356666557623,0.0052687358876063834,112.05984110670182,112.06729222445064,75.36092045587615,112.19817007706051
DDR4-3200,6,550,57.834708683452305,0.010665515834255013,57.82716702488106,57.84225034202356,0.5154639175257731,119.14530164881162,0.032862449618210894,119.1220643878402,119.16853890978307,62.02015336148703,114.22572374918363
DDR4-3200,6,600,53.55905903365472,0.010229983778806647,53.5518253427533,53.56629272455614,0.5154639175257731,118.4455476419883,0.011861723235976823,118.43716013705159,118.45393514692502,53.17416295683641,115.57542573995502
DDR4-3200,6,700,46.56251093714685,0.010392596451613128,46.555162261721776,46.56985961257192,0.5154639175257731,117.24184460684384,0.004894319127196226,117.23838380059972,117.24530541308798,47.72849950238437,117.00076510039563
DDR4-3200,6,800,41.11429124087047,0.004179602636138651,41.11133581550379,41.11724666623715,0.5154639175257731,116.47501338172953,0.0012644715863801797,116.47411926529617,116.47590749816287,40.96366616752499,116.99940150138471
DDR4-3200,6,900,36.93825047488246,0.003646751137626292,36.93567183242374,36.940829117341174,0.5154639175257731,115.66782022038967,0.005300193896696228,115.66407241734372,115.67156802343564,35.00078074150609,116.29840164420912
DDR4-3200,6,1000,33.510378153095445,0.006880852190293587,33.50551265585135,33.51524365033955,0.5154639175257731,115.2034379387621,0.001575523463665131,115.20232387543702,115.20455200208717,30.373267829647716,114.50761798321828
DDR4-3200,6,1500,22.82070058832302,0.004940933234364595,22.817206820927613,22.824194355718433,0.5154639175257731,113.79963847378724,0.025384092683828637,113.78168920971623,113.81758773785823,23.936474224454365,113.67741404166745
DDR4-3200,6,2000,17.365249797159496,0.0017548656684758233,17.364008919745245,17.366490674573747,0.5154639175257731,112.97861940701338,0.012818738068273638,112.96955519039905,112.9876836236277,17.745919418915165,113.27046935568329
DDR4-3200,6,3000,11.718051469875107,0.006773039184900324,11.713262207938222,11.722840731811992,0.5154639175257731,112.44632510502166,0.014642056157629743,112.43597160782208,112.45667860222123,11.863109988857275,113.18918262013183
DDR4-3200,6,5000,7.150677965781244,0.0015416636213601495,7.149587844980272,7.151768086582217,0.5154639175257731,112.16593135315958,0.00558729093060094,112.16198054185408,112.16988216446506,6.468011481788203,113.41327616667343
DDR4-3200,6,40000,0.9948567760996869,0.003353709015368695,0.9924853457127932,0.9972282064865805,0.5154639175257731,114.707138150128,0.017304418315943884,114.6949020785923,114.71937422166368,2.258179837307651,113.85827215316672
DDR4-3200,6,100000,0.4633700383294831,0.0011750336560259265,0.46253916406318474,0.46420091259578145,0.5154639175257731,115.31746507851776,0.017136687962269997,115.30534761025255,115.32958254678294,-0.34290246500408017,114.4781950677713
DDR4-3200,6,500000,0.17725342062413396,4.384357426355651e-05,0.17722241853546072,0.17728442271280717,0.5154639175257731,115.47603511103695,0.013998223195900635,115.46613687249057,115.48593334958333,-0.9117529455666684,115.22706939864695
DDR4-3200,6,1000000,0.13927101783980428,0.0007214196537532047,0.13876089711055412,0.13978113856905441,0.5154639175257731,115.52187195044583,3.883613270135533e-05,115.52184448915304,115.52189941173862,0.9751108752002082,116.05891963395347
DDR4-3200,8,0,140.12078722877493,0.10358276591175927,140.04754315258467,140.1940313049652,0.5208333333333334,534.3944905180394,0.3366487771909977,534.1564438848095,534.6325371512693,140.11513416412862,535.0496352423654
DDR4-3200,8,5,140.18202003180954,0.027824738276751495,140.1623449706893,140.20169509292975,0.5208333333333334,533.9980521591904,0.8328409842254662,533.4091446515945,534.5869596667864,140.18455537390835,533.6498724289809
DDR4-3200,8,10,140.20626119078457,0.039125085596895925,140.17859557744453,140.23392680412465,0.5208333333333334,534.5045055337619,0.2572172349445009,534.3226254826945,534.6863855848292,140.2147843809874,533.0579831896528
DDR4-3200,8,15,140.23770938757636,0.022970889419600633,140.22146651589787,140.25395225925485,0.5208333333333334,532.5928595916157,0.4997538763930636,532.2394802366939,532.9462389465375,140.21479053071891,533.096079613409
DDR4-3200,8,30,140.12662762360893,0.04061717275690594,140.0979069453199,140.15534830189796,0.5208333333333334,533.1680147621157,0.19070207460159008,533.0331680319787,533.3028614922529,140.19354316845602,533.5862737892777
DDR4-3200,8,35,140.2069065536234,0.06063078929152484,140.1640341113667,140.24977899588015,0.5208333333333334,534.2830468456981,0.16999342829951877,534.1628433397904,534.4032503516058,140.16001163955212,534.3506778062876
DDR4-3200,8,50,140.11014988671988,0.03221701830465495,140.08736901460705,140.1329307588327,0.5208333333333334,534.0127489242602,0.34434159390367886,533.7692626481663,534.256235200354,140.12209757282045,542.5558314871
DDR4-3200,8,55,140.22313647010242,0.024129985226038077,140.20607399391915,140.24019894628566,0.5208333333333334,535.8043922599165,0.2474124285327653,535.6294452539512,535.9793392658819,140.0689182357056,558.3855152913518
DDR4-3200,8,70,139.8890306718829,0.028216642096432418,139.86907849291418,139.90898285085157,0.5208333333333334,538.2229452924489,0.7309223469028657,537.7061051444331,538.7397854404646,139.95712237792898,551.4047579375629
DDR4-3200,8,90,140.15481267858172,0.00558392767235821,140.15086424545893,140.15876111170448,0.5208333333333334,536.736316803799,0.4855994211960385,536.392946160131,537.079687447467,140.3717192397248,517.4455551109179
DDR4-3200,8,100,140.12037114075582,0.011394670279963305,140.11231389213145,140.12842838938016,0.5208333333333334,535.4377893375633,0.03084382085933486,535.4159794626761,535.4595992124507,141.36259006338315,459.7045804183766
DDR4-3200,8,120,140.230151619717,0.03030006301441309,140.20872623968913,140.25157699974488,0.5208333333333334,445.5566281233237,12.855606999159296,436.46634123794894,454.6469150086985,144.013935648149,387.04049475211644
DDR4-3200,8,140,140.63434190266034,0.003988465003644419,140.63152163200974,140.63716217331094,0.5208333333333334,241.31049521574863,0.5965336964906883,240.88868219375377,241.73230823774347,142.77405908672,306.4346722272468
DDR4-3200,8,160,142.04704601283657,0.04343715927686415,142.01633130295642,142.0777607227167,0.5208333333333334,170.68380612143088,0.027072058851844445,170.66466328503606,170.7029489578257,137.70293890013224,227.81164797231918
DDR4-3200,8,180,138.19061173311414,0.010238644241308771,138.18337191834095,138.19785154788732,0.5208333333333334,137.5465848818838,0.03329427749830427,137.52304227249004,137.57012749127756,130.2847593310214,160.48049693218076
DDR4-3200,8,200,128.10438474816632,0.007482016102032051,128.09909416384363,128.10967533248902,0.5208333333333334,128.78994630814995,0.06773270783638824,128.7420520511307,128.8378405651692,118.60158716825023,115.28296746732593
DDR4-3200,8,300,93.3421057587839,0.0013691091779580338,93.3411376524,93.34307386516782,0.5208333333333334,115.66004033742104,0.02768014645380923,115.64046751815931,115.67961315668276,104.34393978843784,101.71165764028791
DDR4-3200,8,340,84.3216528415216,0.03281398403089032,84.29844985089561,84.34485583214759,0.5208333333333334,113.76173090699666,0.0374586523743815,113.73524363988864,113.7882181741047,88.73766914470409,110.42838120678461
DDR4-3200,8,380,76.68437474577087,0.007285291771560555,76.67922326655626,76.68952622498546,0.5208333333333334,112.23141758954858,0.0034665792079397917,112.22896634788313,112.23386883121404,73.44555400081781,113.14310777809226
DDR4-3200,8,550,56.38462824020236,0.006772022295402011,56.379839697314935,56.389416783089786,0.5208333333333334,119.41106340491957,0.028762320212905562,119.39072537325437,119.43140143658478,60.57490287060003,114.87583924975513
DDR4-3200,8,600,52.12836188557638,0.020400381297525458,52.11393663762211,52.14278713353065,0.5208333333333334,118.52232562113096,0.004195714312392535,118.51935880308874,118.52529243917317,51.88850855133838,115.81752787653699
DDR4-3200,8,700,45.32308363296992,0.0061256060395993165,45.31875217540044,45.3274150905394,0.5208333333333334,117.53045981110779,0.008211311353016561,117.52465353716764,117.53626608504794,46.524888714448394,117.17206495823649
DDR4-3200,8,800,40.157305442676844,0.012172377852386828,40.148698271754256,40.16591261359943,0.5208333333333334,116.48759102327772,0.003154033053971696,116.48536078511717,116.48982126143827,39.87129543959531,117.18460565456252
DDR4-3200,8,900,35.99452142329163,0.011797637767270594,35.98617923362441,36.002863612958855,0.5208333333333334,115.97470372310221,0.014036205944015482,115.96477862669705,115.98462881950735,34.05962226538557,116.45564596514973
DDR4-3200,8,1000,32.593263935528505,0.0029720573807555965,32.5911623736005,32.59536549745651,0.5208333333333334,115.38960468176342,0.0035532089350114194,115.3870921836305,115.39211717989635,29.582376693545463,114.6536114360871
DDR4-3200,8,1500,22.231942044670856,0.003117472162469986,22.229737658964613,22.2341464303771,0.5208333333333334,113.85774798559217,0.009988002849548962,113.85068540104673,113.86481057013759,23.316300892376297,113.82972875533534
DDR4-3200,8,2000,16.878255995195673,0.002321738598881836,16.876614278088258,16.879897712303084,0.5208333333333334,113.22180066369299,0.02100970425564757,113.20694455934309,113.23665676804288,17.27788970480909,113.43589282662367
DDR4-3200,8,3000,11.424964280623357,0.005849768316123084,11.420827869778657,11.429100691468058,0.5208333333333334,112.4178071068798,9.528517882840969e-05,112.41773973008371,112.4178744836759,11.53515622909438,113.384071868085
DDR4-3200,8,5000,6.950530081741343,0.000120934016156058,6.950444568478443,6.950615595004243,0.5208333333333334,112.46160131715071,0.01461987124053486,112.45126350705645,112.47193912724497,6.293854067381432,113.6146323636358
DDR4-3200,8,40000,0.9781966252720149,0.0017200462193839533,0.9769803689263342,0.9794128816176956,0.5208333333333334,114.91473013294095,0.005517610692524304,114.91082859300433,114.91863167287758,2.2071456737962336,114.05173085650802
DDR4-3200,8,100000,0.45381123375251037,0.002363113574728985,0.4521402601191055,0.4554822073859152,0.5208333333333334,115.605407807795,0.011052808818611943,115.5975922917282,115.6132233238618,-0.3176256019407049,114.64429437980601
DDR4-3200,8,500000,0.17557367120587092,0.0009358421041659508,0.17491193090789528,0.17623541150384653,0.5208333333333334,115.51382233571147,0.006690475776122158,115.5090914549208,115.51855321650213,-0.8731164101089064,115.34124996663448
DDR4-3200,8,1000000,0.1471267984789788,0.0001003737317488337,0.14705582353260618,0.1471977734253514,0.5208333333333334,115.54857680293055,0.005195384178173207,115.5449031115473,115.55225049431381,0.9480165990121421,116.09152465009808
DDR4-3200,10,0,140.16354692481502,0.056279113487368485,140.12375158202894,140.20334226760113,0.5263157894736842,529.8460409359503,0.33460695062682244,529.60943809213,530.0826437797707,140.14308184570856,529.7279503365152
DDR4-3200,10,5,140.1885775392273,0.03739091309791165,140.16213817102104,140.2150169074336,0.5263157894736842,528.8310756060238,0.6144947038801019,528.3965622339069,529.2655889781406,140.24121501349754,528.5986955689198
DDR4-3200,10,10,140.27044044495568,0.05433567980127887,140.23201931730782,140.30886157260355,0.5263157894736842,526.031062518484,1.3229080348160547,525.0956252761794,526.9664997607886,140.29311332952025,528.0198147349255
DDR4-3200,10,15,140.42229919990456,0.021615111807955098,140.40701500776905,140.43758339204007,0.5263157894736842,530.3212677349933,0.42670783961578396,530.0195397280155,530.6229957419711,140.30903734855187,527.8948273933022
DDR4-3200,10,20,140.3072634129237,0.04008663820814226,140.27891787921178,140.33560894663566,0.5263157894736842,527.9364019812683,0.5704196684141019,527.5330543656105,528.339749596926,140.29924762536746,528.1272531028196
DDR4-3200,10,25,140.23132232169525,0.014652410180943522,140.2209615030956,140.24168314029492,0.5263157894736842,528.6539284218034,0.054998234208676625,528.6150387974411,528.6928180461656,140.2740047147424,528.6206114222484
DDR4-3200,10,30,140.10124011841762,0.1071316874986586,140.02548657570736,140.17699366112788,0.5263157894736842,528.4595238618267,0.1561351492792531,528.3491196389898,528.5699280846637,140.25775520324237,529.555283979782
DDR4-3200,10,35,140.32528102594037,0.08567884537679732,140.2646969333702,140.38586511851054,0.5263157894736842,529.5175658680788,0.3423791813939139,529.2754672271781,529.7596645089795,140.22364514761088,530.2922145970282
DDR4-3200,10,40,140.2778478176216,0.059516719456856014,140.2357631416997,140.31993249354352,0.5263157894736842,530.6544340945941,0.5727844479667468,530.2494143272786,531.0594538619096,140.2233466853673,530.1050855082934
DDR4-3200,10,45,140.15537308946588,0.034844120622644546,140.13073457548913,140.18001160344264,0.5263157894736842,532.7344867511968,0.5636958177939015,532.3358936159082,533.1330798864852,140.24559993929518,530.5679441195429
DDR4-3200,10,50,140.2852651705773,0.03371064074349621,140.2614281479094,140.30910219324517,0.5263157894736842,530.8858071479058,0.8529199415091582,530.2827016734553,531.4889126223561,140.27590443706356,529.9418660054101
DDR4-3200,10,55,140.2553023421458,0.06584357582016949,140.20874390318576,140.3018607811058,0.5263157894736842,528.6566752370618,0.9832874512257163,527.9613860124444,529.3519644616791,140.27586293415848,529.9647971068414
DDR4-3200,10,60,140.38792856986856,0.019004330673513814,140.37449047877743,140.40136666095972,0.5263157894736842,528.1926903660412,0.2354816475146924,528.0261796962386,528.3592010358439,140.27850505035016,529.7316521246921
DDR4-3200,10,65,140.23394389550683,0.03089209678150116,140.21209988438756,140.2557879066261,0.5263157894736842,529.7896101307851,0.16470471151685434,529.6731463123782,529.9060739491921,140.25793255604984,541.6732471089401
DDR4-3200,10,70,140.2910252718272,0.04295427793768036,140.2606520106165,140.3213985330379,0.5263157894736842,527.6695276631012,0.26436446498820937,527.4825937572033,527.8564615689991,140.24283569988756,553.4750114957561
DDR4-3200,10,80,140.20193292078602,0.15001855408698345,140.0958537838873,140.30801205768472,0.5263157894736842,533.450591642504,0.9115450210153243,532.8060319767873,534.0951513082208,140.09515405136548,539.693206467387
DDR4-3200,10,90,140.38662647363725,0.001068527014257547,140.3858709109396,140.3873820363349,0.5263157894736842,530.0202080333452,0.8348300868318955,529.4298940178078,530.6105220488826,140.8436676170757,499.72469988765954
DDR4-3200,10,100,140.16386990959768,0.05396345920517309,140.12571198165742,140.20202783753794,0.5263157894736842,530.5461003102037,0.2544765087604099,530.3661582452065,530.7260423752009,141.83327853801694,438.09446288020666
DDR4-3200,10,120,140.58842205284003,0.016338911537801926,140.57686869769444,140.5999754079856,0.5263157894736842,386.0308429212594,1.1027652812573063,385.2510701128253,386.81061572969355,142.05256961360854,363.23125119260226
DDR4-3200,10,140,140.9026671493943,0.0579677456571381,140.86167776335003,140.94365653543855,0.5263157894736842,209.15015056972823,4.121060978070333,206.23612040645145,212.06418073300503,141.32414041713284,284.35591433803586
DDR4-3200,10,160,142.90651243799383,0.059759368082562506,142.86425618358322,142.94876869240443,0.5263157894736842,158.66740944949498,0.8517929718357968,158.06510086294284,159.2697180360471,138.51613197153102,209.3593700701377
DDR4-3200,10,180,135.3987672864389,0.0074703802367054,135.3934849299155,135.40404964296232,0.5263157894736842,135.40000050385564,0.01998935805158061,135.3858658932258,135.41413511448548,133.14436544860922,149.05731157835373
DDR4-3200,10,200,125.37916782127643,0.023316703744389516,125.36268042194385,125.395655220609,0.5263157894736842,128.7336866755333,0.0008809677051765661,128.73306373729497,128.73430961377164,125.3013091226494,111.68427866942653
DDR4-3200,10,220,116.60204064000789,0.02910135999254793,116.5814628710154,116.62261840900037,0.5263157894736842,123.58605437154398,0.016297098161102724,123.5745305829206,123.59757816016736,115.72891889065372,107.21335034479
DDR4-3200,10,260,102.61476117612156,0.0013124524826266708,102.61383313207111,102.615689220172,0.5263157894736842,117.58356917910007,0.02791223163302427,117.5638322508343,117.60330610736582,104.94364472462398,113.88182310592771
DDR4-3200,10,300,91.49405980558275,0.010141799704409702,91.48688847023833,91.50123114092717,0.5263157894736842,115.92284486263023,0.010869792655970928,115.9151587585331,115.93053096672735,93.27041502611621,114.17523554802244
DDR4-3200,10,340,82.42562129853548,0.04014735360962724,82.39723283255142,82.45400976451954,0.5263157894736842,113.94529841529427,0.004262128012177805,113.94228463567457,113.94831219491397,82.86173837781146,114.26718166163516
DDR4-3200,10,380,75.00564241967967,0.05795384976809864,74.96466285951279,75.04662197984656,0.5263157894736842,112.89517110362847,0.0703448097369166,112.84542981164222,112.94491239561472,73.29372753563648,114.25442235815548
